Time	Avg. Solid Temp. [K]	
0.031612903	885.1125
0.031645161	885.00569
0.031677419	884.8989
0.031709677	884.79213
0.031741935	884.68537
0.031774194	884.57863
0.031806452	884.4719
0.03183871	884.36519
0.031870968	884.2585
0.031903226	884.15182
0.031935484	884.04516
0.031967742	883.93852
0.032	883.83189
0.032032258	883.72528
0.032064516	883.61868
0.032096774	883.5121
0.032129032	883.40554
0.03216129	883.29899
0.032193548	883.19246
0.032225806	883.08594
0.032258065	882.97944
0.032290323	882.87296
0.032322581	882.7665
0.032354839	882.66005
0.032387097	882.55361
0.032419355	882.4472
0.032451613	882.3408
0.032483871	882.23442
0.032516129	882.12805
0.032548387	882.02171
0.032580645	881.91538
0.032612903	881.80906
0.032645161	881.70277
0.032677419	881.59649
0.032709677	881.49023
0.032741935	881.38398
0.032774194	881.27776
0.032806452	881.17155
0.03283871	881.06536
0.032870968	880.95919
0.032903226	880.85303
0.032935484	880.74689
0.032967742	880.64077
0.033	880.53467
0.033032258	880.42859
0.033064516	880.32252
0.033096774	880.21647
0.033129032	880.11044
0.03316129	880.00443
0.033193548	879.89844
0.033225806	879.79246
0.033258065	879.68651
0.033290323	879.58057
0.033322581	879.47464
0.033354839	879.36874
0.033387097	879.26286
0.033419355	879.15699
0.033451613	879.05114
0.033483871	878.94531
0.033516129	878.8395
0.033548387	878.73371
0.033580645	878.62794
0.033612903	878.52218
0.033645161	878.41645
0.033677419	878.31073
0.033709677	878.20503
0.033741935	878.09936
0.033774194	877.9937
0.033806452	877.88806
0.03383871	877.78244
0.033870968	877.67684
0.033903226	877.57126
0.033935484	877.4657
0.033967742	877.36016
0.034	877.25464
0.034032258	877.14914
0.034064516	877.04366
0.034096774	876.9382
0.034129032	876.83277
0.03416129	876.72735
0.034193548	876.62196
0.034225806	876.51659
0.034258065	876.41124
0.034290323	876.30591
0.034322581	876.20061
0.034354839	876.09532
0.034387097	875.99006
0.034419355	875.88482
0.034451613	875.77961
0.034483871	875.67441
0.034516129	875.56924
0.034548387	875.4641
0.034580645	875.35897
0.034612903	875.25387
0.034645161	875.14879
0.034677419	875.04374
0.034709677	874.9387
0.034741935	874.83369
0.034774194	874.72871
0.034806452	874.62374
0.03483871	874.5188
0.034870968	874.41388
0.034903226	874.30898
0.034935484	874.20411
0.034967742	874.09926
0.035	873.99442
0.035032258	873.88961
0.035064516	873.78483
0.035096774	873.68006
0.035129032	873.57531
0.03516129	873.47058
0.035193548	873.36588
0.035225806	873.26119
0.035258065	873.15652
0.035290323	873.05187
0.035322581	872.94724
0.035354839	872.84263
0.035387097	872.73803
0.035419355	872.63346
0.035451613	872.5289
0.035483871	872.42436
0.035516129	872.31983
0.035548387	872.21532
0.035580645	872.11083
0.035612903	872.00636
0.035645161	871.9019
0.035677419	871.79745
0.035709677	871.69302
0.035741935	871.58861
0.035774194	871.48421
